id,Jurisdiction,State,Name,Date,source,Residents.Confirmed,Staff.Confirmed,Residents.Deaths,Staff.Deaths,Residents.Recovered,Staff.Recovered,Residents.Tested,Staff.Tested,Residents.Negative,Staff.Negative,Residents.Pending,Staff.Pending,Residents.Quarantine,Staff.Quarantine,Residents.Released,Residents.Population,Address,Zipcode,City,County,Latitude,Longitude,County.FIPS,hifld_id,Notes
north_carolina,Prison,North Carolina,SANFORD CC,2020-11-10,https://opus.doc.state.nc.us/DOPCovid19Stats/services/facilitystatsServlet,1,NA,NA,NA,2,NA,309,NA,244,NA,NA,NA,0,NA,NA,NA,417 ADVANCEMENT CENTER RD,27330,SANFORD,LEE,35.4726340988601,-79.1593789003293,37105,10001777,NA
north_carolina,Prison,North Carolina,SCOTLAND CI,2020-11-10,https://opus.doc.state.nc.us/DOPCovid19Stats/services/facilitystatsServlet,422,NA,NA,NA,402,NA,3812,NA,1197,NA,NA,NA,2,NA,NA,NA,22385 MCGIRTS BRIDGE RD,28353,LAURINBURG,SCOTLAND,34.8119027686629,-79.3649470090974,37165,10001793,NA
north_carolina,Prison,North Carolina,SOUTHERN CI,2020-11-10,https://opus.doc.state.nc.us/DOPCovid19Stats/services/facilitystatsServlet,12,NA,NA,NA,11,NA,426,NA,283,NA,NA,NA,2,NA,NA,NA,272 GLEN RD,27371,TROY,MONTGOMERY,35.3793836287445,-79.8721602874432,37123,10001784,NA
north_carolina,Prison,North Carolina,SWANNANOA CCW,2020-11-10,https://opus.doc.state.nc.us/DOPCovid19Stats/services/facilitystatsServlet,1,NA,NA,NA,1,NA,336,NA,300,NA,NA,NA,0,NA,NA,NA,55 LAKE EDEN ROAD,28711,BLACK MOUNTAIN,BUNCOMBE,35.6109419602557,-82.3739001509762,37021,10006217,NA
north_carolina,Prison,North Carolina,TABOR CI,2020-11-10,https://opus.doc.state.nc.us/DOPCovid19Stats/services/facilitystatsServlet,221,NA,NA,NA,61,NA,1932,NA,1219,NA,NA,NA,165,NA,NA,NA,4600 SWAMP FOX HWY W,28463,TABOR CITY,COLUMBUS,34.1874235483183,-78.911560214319607,37047,10001799,NA
north_carolina,Prison,North Carolina,TYRRELL PWF,2020-11-10,https://opus.doc.state.nc.us/DOPCovid19Stats/services/facilitystatsServlet,0,NA,NA,NA,20,NA,10,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north_carolina,Prison,North Carolina,WAKE CC,2020-11-10,https://opus.doc.state.nc.us/DOPCovid19Stats/services/facilitystatsServlet,5,NA,NA,NA,15,NA,410,NA,318,NA,NA,NA,0,NA,NA,NA,1000 ROCK QUARRY RD,27610,RALEIGH,WAKE,35.7652963574326,-78.6175251798821,37183,10004174,NA
north_carolina,Prison,North Carolina,WARREN CI,2020-11-10,https://opus.doc.state.nc.us/DOPCovid19Stats/services/facilitystatsServlet,65,NA,NA,NA,52,NA,1019,NA,534,NA,NA,NA,11,NA,NA,NA,379 COLLINS RD,27553,MANSON,WARREN,36.4168196739766,-78.2702297739739,37185,10004146,NA
north_carolina,Prison,North Carolina,WILKES CC,2020-11-10,https://opus.doc.state.nc.us/DOPCovid19Stats/services/facilitystatsServlet,14,NA,NA,NA,20,NA,242,NA,191,NA,NA,NA,0,NA,NA,NA,404 STATESVILLE RD,28659,NORTH WILKESBORO,WILKES,36.1645561579342,-81.1320741970965,37193,10004153,NA
north_dakota,NA,North Dakota,CENTRAL OFFICE,2020-11-10,https://www.docr.nd.gov/covid-19-information,NA,12,NA,0,NA,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north_dakota,Prison,North Dakota,DJS,2020-11-10,https://www.docr.nd.gov/covid-19-information,NA,7,NA,0,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north_dakota,Prison,North Dakota,DWCRC,2020-11-10,https://www.docr.nd.gov/covid-19-information,4,9,0,0,4,8,676,606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north_dakota,Prison,North Dakota,JRCC,2020-11-10,https://www.docr.nd.gov/covid-19-information,67,36,0,0,37,19,3852,3348,NA,NA,NA,NA,NA,NA,NA,NA,2521 CIRCLE DR,58401,JAMESTOWN,STUTSMAN,46.8832292446815,-98.6850704524918,38093,10003603,NA
north_dakota,Prison,North Dakota,MRCC,2020-11-10,https://www.docr.nd.gov/covid-19-information,9,11,0,0,4,7,1195,575,NA,NA,NA,NA,NA,NA,NA,NA,1800 48TH AVE SW,58506,BISMARCK,BURLEIGH,46.7537877907461,-100.822780792462,38015,10003602,NA
north_dakota,Prison,North Dakota,NDSP,2020-11-10,https://www.docr.nd.gov/covid-19-information,109,76,0,0,84,65,6172,6684,NA,NA,NA,NA,NA,NA,NA,NA,3100 RAILROAD AVE,58506,BISMARCK,BURLEIGH,46.7999670066352,-100.741540470796,38015,10003601,NA
north_dakota,Prison,North Dakota,PP,2020-11-10,https://www.docr.nd.gov/covid-19-information,NA,11,NA,0,NA,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north_dakota,NA,North Dakota,PP/TPS,2020-11-10,https://www.docr.nd.gov/covid-19-information,NA,NA,NA,NA,NA,NA,NA,545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
north_dakota,Prison,North Dakota,YCC,2020-11-10,https://www.docr.nd.gov/covid-19-information,1,20,0,0,1,18,190,NA,NA,NA,NA,NA,NA,NA,NA,NA,701 16TH AVE SW,58554,MANDAN,NA,46.8187668,-100.913189,NA,NA,NA
north_dakota,NA,North Dakota,YCC/DJS,2020-11-10,https://www.docr.nd.gov/covid-19-information,NA,NA,NA,NA,NA,NA,NA,1313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
federal,federal,Not Available,GLYNCO,2020-11-10,https://www.bop.gov/coronavirus/,NA,NA,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
ohio,Prison,Ohio,ALLEN OAKWOOD CI,2020-11-10,https://drc.ohio.gov/Organization/Research/Reports/COVID-19-Information,170,64,5,0,160,42,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,2338 NORTH WEST ST,45801,LIMA,ALLEN,40.7781085605313,-84.1004498673382,39003,10003389,NA
ohio,Prison,Ohio,BELMONT CI,2020-11-10,https://drc.ohio.gov/Organization/Research/Reports/COVID-19-Information,123,105,10,0,113,99,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,68518 BANNOCK RD,43950,ST CLAIRSVILLE,BELMONT,40.0850310936779,-80.9765990724956,39013,10002428,NA
ohio,Prison,Ohio,CHILLICOTHE CI,2020-11-10,https://drc.ohio.gov/Organization/Research/Reports/COVID-19-Information,274,65,10,0,260,58,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,15802 STATE ROUTE N 104,45601,CHILLICOTHE,ROSS,39.3691527769438,-83.0018289145726,39141,10002432,NA
ohio,Prison,Ohio,CORRECTIONAL RECEPTION CENTER,2020-11-10,https://drc.ohio.gov/Organization/Research/Reports/COVID-19-Information,538,60,1,2,454,42,NA,NA,NA,NA,NA,NA,376,NA,NA,NA,11271 STATE ROUTE 762,43146,ORIENT,PICKAWAY,39.8001804312216,-83.1492565364904,39129,10003424,NA
ohio,Prison,Ohio,DAYTON CI,2020-11-10,https://drc.ohio.gov/Organization/Research/Reports/COVID-19-Information,1,13,0,0,1,13,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,4104 GERMANTOWN ST,45417,DAYTON,MONTGOMERY,39.7294506222937,-84.2571367434768,39113,10000984,NA
federal,federal,Ohio,FCI ELKTON,2020-11-10,https://www.bop.gov/coronavirus/,693,NA,9,0,909,54,1496,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39029,NA,NA
ohio,Prison,Ohio,FRANKLIN MEDICAL CENTER,2020-11-10,https://drc.ohio.gov/Organization/Research/Reports/COVID-19-Information,178,158,12,0,160,127,NA,NA,NA,NA,NA,NA,88,NA,NA,NA,1800 HARMON AVE,43223,COLUMBUS,FRANKLIN,39.9221140856808,-83.0147581204505,39049,10003411,NA
ohio,Prison,Ohio,GRAFTON CI,2020-11-10,https://drc.ohio.gov/Organization/Research/Reports/COVID-19-Information,23,26,1,0,19,18,NA,NA,NA,NA,NA,NA,27,NA,NA,NA,2000 S AVON-BELDEN RD,44044,GRAFTON,LORAIN,41.2831540718081,-82.025189111199,39093,10003356,NA
ohio,Prison,Ohio,LAKE ERIE CI,2020-11-10,https://drc.ohio.gov/Organization/Research/Reports/COVID-19-Information,36,61,4,1,31,60,NA,NA,NA,NA,NA,NA,58,NA,NA,NA,501 THOMPSON RD,44030,CONNEAUT,ASHTABULA,41.9459392074349,-80.5381271068234,39007,10003342,NA
ohio,Prison,Ohio,LEBANON CI,2020-11-10,https://drc.ohio.gov/Organization/Research/Reports/COVID-19-Information,57,61,0,0,52,49,NA,NA,NA,NA,NA,NA,62,NA,NA,NA,3791 STATE ROUTE 63,45036,LEBANON,WARREN,39.4339311,-84.2988531,39165,10003433,NA
ohio,Prison,Ohio,LONDON CI,2020-11-10,https://drc.ohio.gov/Organization/Research/Reports/COVID-19-Information,65,30,3,0,59,24,NA,NA,NA,NA,NA,NA,30,NA,NA,NA,1580 STATE ROUTE 56 SW,43140,LONDON,MADISON,39.9031366779508,-83.4836439026921,39097,10003414,NA
ohio,Prison,Ohio,LORAIN CI,2020-11-10,https://drc.ohio.gov/Organization/Research/Reports/COVID-19-Information,40,41,0,0,32,37,NA,NA,NA,NA,NA,NA,266,NA,NA,NA,2075 S AVON-BELDEN RD,44044,GRAFTON,LORAIN,41.2831397684646,-82.0156858513978,39093,10000976,NA
ohio,Prison,Ohio,MADISON CI,2020-11-10,https://drc.ohio.gov/Organization/Research/Reports/COVID-19-Information,323,82,2,0,320,76,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,1851 STATE ROUTE 56,43140,LONDON,MADISON,39.9100583268693,-83.469183893954,39097,10000982,NA
ohio,Prison,Ohio,MANSFIELD CI,2020-11-10,https://drc.ohio.gov/Organization/Research/Reports/COVID-19-Information,71,51,1,0,70,44,NA,NA,NA,NA,NA,NA,142,NA,NA,NA,1150 N MAIN ST,44901,MANSFIELD,RICHLAND,40.7916531770179,-82.5090533104593,39139,10003376,NA
ohio,Prison,Ohio,MARION CI,2020-11-10,https://drc.ohio.gov/Organization/Research/Reports/COVID-19-Information,1914,192,12,1,1902,191,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,940 MARION-WILLIAMSPORT RD,43302,MARION,MARION,40.6156179,-83.1070886,39101,10003392,NA
ohio,Prison,Ohio,NOBLE CI,2020-11-10,https://drc.ohio.gov/Organization/Research/Reports/COVID-19-Information,143,38,1,0,56,20,NA,NA,NA,NA,NA,NA,121,NA,NA,NA,15708 MCCONNELSVILLE RD,43724,CALDWELL,NOBLE,39.7440579024336,-81.5516869402314,39121,10003415,NA
ohio,Prison,Ohio,NORTH CENTRAL CC,2020-11-10,https://drc.ohio.gov/Organization/Research/Reports/COVID-19-Information,92,49,7,0,85,48,NA,NA,NA,NA,NA,NA,26,NA,NA,NA,670 MARION-WILLIAMSPORT RD,43302,MARION,MARION,40.6181669444966,-83.1151512543578,39101,10000980,NA
ohio,Prison,Ohio,NORTHEAST OHIO CC,2020-11-10,https://drc.ohio.gov/Organization/Research/Reports/COVID-19-Information,21,65,0,0,21,54,NA,NA,NA,NA,NA,NA,23,NA,NA,NA,2240 HUBBARD RD,44505,YOUNGSTOWN,MAHONING,41.1317611258592,-80.6324944957081,39099,10000978,NA
ohio,Prison,Ohio,NORTHEAST REINTEGRATION CENTER,2020-11-10,https://drc.ohio.gov/Organization/Research/Reports/COVID-19-Information,7,3,0,0,7,3,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,2675 E 30TH ST,44115,CLEVELAND,CUYAHOGA,41.4888578847361,-81.6676094380235,39035,10003348,NA
ohio,Prison,Ohio,OHIO REFORMATORY FOR WOMEN,2020-11-10,https://drc.ohio.gov/Organization/Research/Reports/COVID-19-Information,192,42,0,0,148,35,NA,NA,NA,NA,NA,NA,906,NA,NA,NA,1479 COLLINS AVE,43040,MARYSVILLE,UNION,40.2226889668743,-83.392682536004,39159,10003397,NA
ohio,Prison,Ohio,OHIO STATE PENITENTIARY,2020-11-10,https://drc.ohio.gov/Organization/Research/Reports/COVID-19-Information,16,14,0,0,16,10,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,878 COITSVILLE-HUBBARD RD,44505,YOUNGSTOWN,MAHONING,41.109398523411,-80.5770057561644,39099,10003372,NA
ohio,Prison,Ohio,PICKAWAY CI,2020-11-10,https://drc.ohio.gov/Organization/Research/Reports/COVID-19-Information,1345,116,35,1,1310,113,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,11271 STATE ROUTE 762,43146,ORIENT,PICKAWAY,39.8001804312216,-83.1492565364904,39129,10003424,NA
ohio,Prison,Ohio,RICHLAND CI,2020-11-10,https://drc.ohio.gov/Organization/Research/Reports/COVID-19-Information,113,104,7,0,105,95,NA,NA,NA,NA,NA,NA,36,NA,NA,NA,1001 OLIVESBURG RD,44905,MANSFIELD,RICHLAND,40.7877244389585,-82.500469822435,39139,10003378,NA
ohio,Prison,Ohio,ROSS CI,2020-11-10,https://drc.ohio.gov/Organization/Research/Reports/COVID-19-Information,38,68,0,0,20,38,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,16149 STATE ROUTE 104,45601,CHILLICOTHE,ROSS,39.3744346282249,-83.011451450373,39141,10002431,NA
ohio,Prison,Ohio,SOUTHEASTERN CI,2020-11-10,https://drc.ohio.gov/Organization/Research/Reports/COVID-19-Information,2,8,0,0,2,5,NA,NA,NA,NA,NA,NA,49,NA,NA,NA,5900 BIS ROAD SW,43130,LANCASTER,FAIRFIELD,39.6418147447245,-82.6256996079149,39045,10000983,NA
ohio,Prison,Ohio,SOUTHERN OHIO CORRECTIONAL FACILITY,2020-11-10,https://drc.ohio.gov/Organization/Research/Reports/COVID-19-Information,2,48,0,0,2,41,NA,NA,NA,NA,NA,NA,20,NA,NA,NA,1724 STATE ROUTE 728,45699,LUCASVILLE,SCIOTO,38.8745226437169,-82.9704694380037,39145,10003444,NA
ohio,Prison,Ohio,TOLEDO CI,2020-11-10,https://drc.ohio.gov/Organization/Research/Reports/COVID-19-Information,16,30,0,0,15,22,NA,NA,NA,NA,NA,NA,32,NA,NA,NA,2001 E CENTRAL AVE,43608,TOLEDO,LUCAS,41.6808199879868,-83.5101804289456,39095,10003350,NA
ohio,Prison,Ohio,TRUMBULL CI,2020-11-10,https://drc.ohio.gov/Organization/Research/Reports/COVID-19-Information,76,60,0,0,76,48,NA,NA,NA,NA,NA,NA,31,NA,NA,NA,5701 BURNETT RD,44430,LEAVITTSBURG,TRUMBULL,41.2304258707814,-80.8863551693683,39155,10003362,NA
ohio,Prison,Ohio,WARREN CI,2020-11-10,https://drc.ohio.gov/Organization/Research/Reports/COVID-19-Information,11,60,0,0,8,40,NA,NA,NA,NA,NA,NA,73,NA,NA,NA,5787 STATE ROUTE 63,45036,LEBANON,WARREN,39.4342543718651,-84.3076495778115,39165,10003432,NA
oklahoma,NA,Oklahoma,ADMINISTRATION,2020-10-19,http://doc.publishpath.com/Default.aspx?shortcut=covid-19-stats-report,NA,23,NA,1,NA,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
oklahoma,Prison,Oklahoma,BILL JOHNSON CORRECTIONAL CENTER,2020-10-19,http://doc.publishpath.com/Default.aspx?shortcut=covid-19-stats-report,58,9,0,0,58,6,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1856 E FLYNN ST,73717,ALVA,WOODS,36.8066453618444,-98.6323374661886,40151,10003565,NA
oklahoma,RRC,Oklahoma,BRIDGEWAY INC HALFWAY HOUSE,2020-10-19,http://doc.publishpath.com/Default.aspx?shortcut=covid-19-stats-report,1,0,0,0,1,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
oklahoma,RRC,Oklahoma,CARVER TRANSITIONAL CENTER HALFWAY HOUSE,2020-10-19,http://doc.publishpath.com/Default.aspx?shortcut=covid-19-stats-report,15,0,0,0,11,0,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
oklahoma,Prison,Oklahoma,CIMARRON CORRECTIONAL FACILITY PRIVATE PRISON,2020-10-19,http://doc.publishpath.com/Default.aspx?shortcut=covid-19-stats-report,49,NA,1,NA,48,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,3200 S KINGS HWY,74023,CUSHING,PAYNE,35.9442303251358,-96.7822470156556,40119,10001017,NA
oklahoma,Prison,Oklahoma,CLARA WATERS COMMUNITY CORRECTIONS CENTER,2020-10-19,http://doc.publishpath.com/Default.aspx?shortcut=covid-19-stats-report,19,2,0,0,6,2,NA,NA,NA,NA,NA,NA,51,NA,NA,NA,9901 N I-35 SERVICE RD,73131,OKLAHOMA CITY,OKLAHOMA,35.5719687074267,-97.449129467031,40109,10002629,NA
oklahoma,Prison,Oklahoma,DAVIS CORRECTIONAL FACILITY PRIVATE PRISON,2020-10-19,http://doc.publishpath.com/Default.aspx?shortcut=covid-19-stats-report,69,NA,0,NA,65,NA,NA,NA,NA,NA,NA,NA,240,NA,NA,NA,6888 E 133RD RD,74848,HOLDENVILLE,HUGHES,35.0899407981008,-96.4442484768297,40063,10001734,NA
oklahoma,Prison,Oklahoma,DICK CONNER CORRECTIONAL CENTER,2020-10-19,http://doc.publishpath.com/Default.aspx?shortcut=covid-19-stats-report,419,24,0,0,410,19,NA,NA,NA,NA,NA,NA,106,NA,NA,NA,129 CONNER RD,74035,HOMINY,OSAGE,36.468452470767,-96.3944361836705,40113,10003568,NA
oklahoma,Prison,Oklahoma,EDDIE WARRIOR CORRECTIONAL CENTER,2020-10-19,http://doc.publishpath.com/Default.aspx?shortcut=covid-19-stats-report,783,22,2,0,781,20,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,601 N OAK ST,74463,TAFT,MUSKOGEE,35.7678726825225,-95.5445171673045,40101,10003571,NA
oklahoma,Prison,Oklahoma,ENID COMMUNITY CORRECTIONS CENTER,2020-10-19,http://doc.publishpath.com/Default.aspx?shortcut=covid-19-stats-report,47,0,0,0,47,0,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,2020 E MAINE AVE,73701,ENID,GARFIELD,36.3957023211552,-97.8478419729138,40047,10001722,NA
oklahoma,Prison,Oklahoma,HOWARD MCLEOD CORRECTIONAL CENTER,2020-10-19,http://doc.publishpath.com/Default.aspx?shortcut=covid-19-stats-report,180,4,0,0,157,1,NA,NA,NA,NA,NA,NA,218,NA,NA,NA,19603 E WHIPPOORWILL LN,74525,ATOKA,ATOKA,34.1584503793761,-95.8200191623026,40005,10003591,NA
oklahoma,Prison,Oklahoma,JACKIE BRANNON CORRECTIONAL CENTER,2020-10-19,http://doc.publishpath.com/Default.aspx?shortcut=covid-19-stats-report,286,9,0,0,207,7,NA,NA,NA,NA,NA,NA,466,NA,NA,NA,900 N WEST ST,74502,MCALESTER,PITTSBURG,34.9434388302196,-95.7834209397677,40121,10003585,NA
oklahoma,Prison,Oklahoma,JAMES CRABTREE CORRECTIONAL CENTER,2020-10-19,http://doc.publishpath.com/Default.aspx?shortcut=covid-19-stats-report,4,4,0,0,4,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,216 N MURRAY ST,73741,HELENA,ALFALFA,36.5463869999017,-98.2783865564856,40003,10001016,NA
oklahoma,Prison,Oklahoma,JESS DUNN CORRECTIONAL CENTER,2020-10-19,http://doc.publishpath.com/Default.aspx?shortcut=covid-19-stats-report,4,5,0,0,4,4,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,601 S 124TH ST W,74463,TAFT,MUSKOGEE,35.7548001481867,-95.5557273694259,40101,10001725,NA
oklahoma,Prison,Oklahoma,JIM E HAMILTON CORRECTIONAL CENTER,2020-10-19,http://doc.publishpath.com/Default.aspx?shortcut=covid-19-stats-report,13,16,0,0,12,13,NA,NA,NA,NA,NA,NA,411,NA,NA,NA,53468 MINERAL SPRINGS RD,74939,HODGEN,LE FLORE,34.749306564211,-94.6359352938082,40079,10001731,NA
oklahoma,Prison,Oklahoma,JOHN LILLEY CORRECTIONAL CENTER,2020-10-19,http://doc.publishpath.com/Default.aspx?shortcut=covid-19-stats-report,71,4,0,0,33,1,NA,NA,NA,NA,NA,NA,426,NA,NA,NA,407971 HWY 62E,74829,BOLEY,OKFUSKEE,35.4810868229358,-96.4731292022477,40107,10001729,NA
oklahoma,Prison,Oklahoma,JOSEPH HARP CORRECTIONAL CENTER,2020-10-19,http://doc.publishpath.com/Default.aspx?shortcut=covid-19-stats-report,211,24,7,0,162,17,NA,NA,NA,NA,NA,NA,296,NA,NA,NA,16161 MOFFAT RD,73051,LEXINGTON,CLEVELAND,35.0319326592907,-97.2027072038388,40027,10001732,NA
oklahoma,Prison,Oklahoma,KATE BARNARD CORRECTIONAL CENTER,2020-10-19,http://doc.publishpath.com/Default.aspx?shortcut=covid-19-stats-report,2,6,0,0,2,6,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,3300 MARTIN LUTHER KING AVE,73111,OKLAHOMA CITY,OKLAHOMA,35.5022165994318,-97.4745188051308,40109,10003576,NA
oklahoma,Prison,Oklahoma,LAWTON COMMUNITY CORRECTIONS CENTER,2020-10-19,http://doc.publishpath.com/Default.aspx?shortcut=covid-19-stats-report,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,605 SW COOMBS RD,73501,LAWTON,COMANCHE,34.566079152788,-98.3966381324271,40031,10003590,NA
oklahoma,Prison,Oklahoma,LAWTON CORRECTIONAL FACILITY PRIVATE PRISON,2020-10-19,http://doc.publishpath.com/Default.aspx?shortcut=covid-19-stats-report,37,NA,0,NA,32,NA,NA,NA,NA,NA,NA,NA,442,NA,NA,NA,8607 SE FLOWER MOUND RD,73501,LAWTON,COMANCHE,34.5246839556085,-98.3551642572182,40031,10001735,NA
oklahoma,Prison,Oklahoma,LEXINGTON ASSESSMENT AND RECEPTION CENTER,2020-10-19,http://doc.publishpath.com/Default.aspx?shortcut=covid-19-stats-report,148,41,3,0,134,36,NA,NA,NA,NA,NA,NA,296,NA,NA,NA,15151 STATE HWY 39,73051,LEXINGTON,CLEVELAND,35.0173559435214,-97.2200328289376,40027,10001733,NA
oklahoma,Prison,Oklahoma,MABEL BASSETT CORRECTIONAL CENTER,2020-10-19,http://doc.publishpath.com/Default.aspx?shortcut=covid-19-stats-report,223,35,0,0,223,34,NA,NA,NA,NA,NA,NA,131,NA,NA,NA,29501 KICKAPOO RD,74851,MCLOUD,POTTAWATOMIE,35.4441831085113,-97.1310478771421,40125,10003580,NA
oklahoma,Prison,Oklahoma,MACK ALFORD CORRECTIONAL CENTER,2020-10-19,http://doc.publishpath.com/Default.aspx?shortcut=covid-19-stats-report,17,13,0,0,17,7,NA,NA,NA,NA,NA,NA,82,NA,NA,NA,13001 NORTH HWY 69,74525,ATOKA,ATOKA,34.5253765892569,-96.035655474739,40005,10003592,NA
oklahoma,Prison,Oklahoma,NORTH FORK CORRECTIONAL CENTER,2020-10-19,http://doc.publishpath.com/Default.aspx?shortcut=covid-19-stats-report,205,29,5,0,114,24,NA,NA,NA,NA,NA,NA,1747,NA,NA,NA,1605 EAST MAIN ST,73662,SAYRE,BECKHAM,35.2942912636732,-99.6133398327857,40009,10001730,NA
oklahoma,NA,Oklahoma,NORTH FORK CORRECTIONAL CENTER- J UNIT,2020-10-19,http://doc.publishpath.com/Default.aspx?shortcut=covid-19-stats-report,25,0,0,0,25,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
oklahoma,Prison,Oklahoma,NORTHEAST OKLAHOMA CORRECTIONAL CENTER,2020-10-19,http://doc.publishpath.com/Default.aspx?shortcut=covid-19-stats-report,301,43,0,0,295,39,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,442586 E 250 RD,74301,VINITA,CRAIG,36.6599167572318,-95.121078692136,40035,10003566,NA
oklahoma,RRC,Oklahoma,OKC TRANSITIONAL CENTER HALFWAY HOUSE,2020-10-19,http://doc.publishpath.com/Default.aspx?shortcut=covid-19-stats-report,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
oklahoma,Prison,Oklahoma,OKLAHOMA CITY COMMUNITY CORRECTIONS CENTER,2020-10-19,http://doc.publishpath.com/Default.aspx?shortcut=covid-19-stats-report,8,4,0,0,6,4,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,315 W I-44 SERVICE RD,73118,OKLAHOMA CITY,OKLAHOMA,35.5306673513991,-97.5171307899881,40109,10003574,NA
oklahoma,Prison,Oklahoma,OKLAHOMA STATE PENITENTIARY,2020-10-19,http://doc.publishpath.com/Default.aspx?shortcut=covid-19-stats-report,3,5,0,1,3,4,NA,NA,NA,NA,NA,NA,16,NA,NA,NA,1301 N WEST ST,74502,MCALESTER,PITTSBURG,34.9547559984811,-95.7831184763276,40121,10003584,NA
oklahoma,Prison,Oklahoma,OKLAHOMA STATE REFORMATORY,2020-10-19,http://doc.publishpath.com/Default.aspx?shortcut=covid-19-stats-report,4,23,0,1,3,18,NA,NA,NA,NA,NA,NA,163,NA,NA,NA,1700 E FIRST ST,73547,GRANITE,GREER,34.9556868704627,-99.3561573805122,40055,10003587,NA
oklahoma,Administrative,Oklahoma,PROBATION AND PAROLE OFFICERS,2020-10-19,http://doc.publishpath.com/Default.aspx?shortcut=covid-19-stats-report,NA,15,NA,0,NA,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
oklahoma,RRC,Oklahoma,TULSA TRANSITIONAL CENTER HALFWAY HOUSE,2020-10-19,http://doc.publishpath.com/Default.aspx?shortcut=covid-19-stats-report,3,0,0,0,3,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
oklahoma,RRC,Oklahoma,UNION CITY COMMUNITY CORRECTIONS CENTER,2020-10-19,http://doc.publishpath.com/Default.aspx?shortcut=covid-19-stats-report,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,700 N STATE HWY 81,73090,UNION CITY,CANADIAN,35.3998129597398,-97.9355347904219,40017,10003572,NA
oklahoma,Prison,Oklahoma,WILLIAM S KEY CORRECTIONAL CENTER,2020-10-19,http://doc.publishpath.com/Default.aspx?shortcut=covid-19-stats-report,914,20,2,0,912,18,NA,NA,NA,NA,NA,NA,87,NA,NA,NA,ONE WILLIAM S KEY BLVD,73841,FORT SUPPLY,WOODWARD,36.5718670719771,-99.5568610222152,40153,10003569,NA
oregon,NA,Oregon,CCIC INTAKE,2020-11-10,https://www.oregon.gov/doc/covid19/Pages/covid19-tracking.aspx,4,2,NA,NA,NA,NA,NA,NA,1621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
